,0
18314,20594
18315,21465
18316,21549
18317,12699
18318,13905
18319,5461
18320,14570
18321,17378
18322,22046
18323,18631
18324,14164
18325,19379
18326,21228
18327,15602
18328,15775
18329,17204
18330,13311
18331,15747
18332,18228
18333,19653
18334,19357
18335,10754
18336,11543
18337,11574
18338,11877
18339,13399
18340,14478
18341,14869
18342,16131
18343,17550
18344,17584
18345,20103
18346,19087
18347,19298
18348,7379
18349,8870
18350,16276
18351,19288
18352,5887
18353,3352
18354,12619
18355,13526
18356,17646
18357,20662
18358,17286
18359,13176
18360,18124
18361,17071
18362,17760
18363,21777
18364,14100
18365,18626
18366,19084
18367,20246
18368,21002
18369,22052
18370,9187
18371,13079
18372,13306
18373,19742
18374,22276
18375,12120
18376,12553
18377,14591
18378,17163
18379,21657
18380,13568
18381,10467
18382,13207
18383,11893
18384,12348
18385,8974
18386,15171
18387,18741
18388,18826
18389,21134
18390,8485
18391,11772
18392,14468
18393,7313
18394,19707
18395,18352
18396,19836
18397,8574
18398,20388
18399,15288
18400,13289
18401,14234
18402,14967
18403,15848
18404,19122
18405,10288
18406,15187
18407,15381
18408,15398
18409,17279
18410,21790
18411,13154
18412,12210
18413,12509
18414,15558
18415,16516
18416,18304
18417,8738
18418,19007
18419,21158
18420,21968
18421,13645
18422,18185
18423,11719
18424,17097
18425,9950
18426,10065
18427,18578
18428,2100
18429,11075
18430,11319
18431,11802
18432,12525
18433,12992
18434,13046
18435,14529
18436,15655
18437,16227
18438,16801
18439,17153
18440,18966
18441,18996
18442,19120
18443,19185
18444,20327
18445,20915
18446,20996
18447,16346
18448,6726
18449,10518
18450,19296
18451,21093
18452,3077
18453,6032
18454,12463
18455,21974
18456,10099
18457,12539
18458,7364
18459,13664
18460,14590
18461,15092
18462,16152
18463,20978
18464,21671
18465,11156
18466,13124
18467,11284
18468,11800
18469,13106
18470,15515
18471,20471
18472,22054
18473,14177
18474,15200
18475,22346
18476,6770
18477,10318
18478,12271
18479,20108
18480,17443
18481,5189
18482,5374
18483,6260
18484,8238
18485,9529
18486,11919
18487,12101
18488,17667
18489,18527
18490,5730
18491,18851
18492,13892
18493,14431
18494,18539
18495,19329
18496,19528
18497,9519
18498,12334
18499,13599
18500,15707
18501,17809
18502,11971
18503,20489
18504,8945
18505,11219
18506,18082
18507,9075
18508,11389
18509,11506
18510,13169
18511,15663
18512,17475
18513,21602
18514,8233
18515,11727
18516,20551
18517,20855
18518,21740
18519,21868
18520,7496
18521,8519
18522,14112
18523,14288
18524,11888
18525,17524
18526,20913
18527,8411
18528,9629
18529,11246
18530,20123
18531,21473
18532,5588
18533,10224
18534,10810
18535,11656
18536,12149
18537,12762
18538,14171
18539,15118
18540,15412
18541,15485
18542,15495
18543,15621
18544,16405
18545,17328
18546,17463
18547,18894
18548,19382
18549,19965
18550,19990
18551,21519
18552,21688
18553,21696
18554,21931
18555,22342
18556,8308
18557,15519
18558,17727
18559,4427
18560,7119
18561,18342
18562,11129
18563,16128
18564,20083
18565,20751
18566,11049
18567,11225
18568,13649
18569,7779
18570,10388
18571,11046
18572,11092
18573,11961
18574,12730
18575,16569
18576,16707
18577,17015
18578,17045
18579,17083
18580,18558
18581,20582
18582,5819
18583,6612
18584,9576
18585,8243
18586,8822
18587,11072
18588,11859
18589,15379
18590,16518
18591,16519
18592,16958
18593,16959
18594,21362
18595,15792
18596,16802
18597,18016
18598,19512
18599,20610
18600,20666
18601,12577
18602,14856
18603,16787
18604,7360
18605,10317
18606,10364
18607,11777
18608,11990
18609,12461
18610,14922
18611,14987
18612,14991
18613,15790
18614,20800
18615,21172
18616,21291
18617,13182
18618,21027
18619,22194
18620,10648
18621,17017
18622,19269
18623,6218
18624,12391
18625,15420
18626,21054
18627,21102
18628,21885
18629,12126
18630,12776
18631,17191
18632,8332
18633,11935
18634,12012
18635,15067
18636,15152
18637,20723
18638,20598
18639,9878
18640,9896
18641,10392
18642,13915
18643,16692
18644,16774
18645,18475
18646,19035
18647,21233
18648,6432
18649,14957
18650,18415
18651,13777
18652,15429
18653,7187
18654,16663
18655,13341
18656,20407
18657,22239
18658,6457
18659,6741
18660,11699
18661,6146
18662,8388
18663,9679
18664,9740
18665,10850
18666,11216
18667,11839
18668,12225
18669,12389
18670,13137
18671,14006
18672,14175
18673,14740
18674,18917
18675,19666
18676,21207
18677,21423
18678,21815
18679,8796
18680,14354
18681,17523
18682,17700
18683,18328
18684,18986
18685,19804
18686,21243
18687,21613
18688,21782
18689,20008
18690,8658
18691,12675
18692,12861
18693,21352
18694,10881
18695,9090
18696,11408
18697,11746
18698,14949
18699,15253
18700,20096
18701,21420
18702,3146
18703,8240
18704,9062
18705,9732
18706,11064
18707,12366
18708,12785
18709,13709
18710,16383
18711,16539
18712,16638
18713,16860
18714,17052
18715,19033
18716,20458
18717,20525
18718,20646
18719,20750
18720,20774
18721,20964
18722,21354
18723,21577
18724,5324
18725,16810
18726,17064
18727,18886
18728,18612
18729,9513
18730,10148
18731,10214
18732,13460
18733,13594
18734,14600
18735,14687
18736,15175
18737,15243
18738,15552
18739,16835
18740,17599
18741,17711
18742,18215
18743,18216
18744,18217
18745,18218
18746,18325
18747,18841
18748,20070
18749,20398
18750,20506
18751,20517
18752,20519
18753,20576
18754,12030
18755,19784
18756,22061
18757,14363
18758,17576
18759,22008
18760,7412
18761,7783
18762,8406
18763,8457
18764,11363
18765,11817
18766,13720
18767,14071
18768,14585
18769,14969
18770,16445
18771,18055
18772,18414
18773,19579
18774,19712
18775,20200
18776,20315
18777,21153
18778,19470
18779,21850
18780,8551
18781,12191
18782,12884
18783,14656
18784,14848
18785,15860
18786,19412
18787,19479
18788,5576
18789,7125
18790,9759
18791,16322
18792,17282
18793,18508
18794,21763
18795,22324
18796,18067
18797,10803
18798,14082
18799,16961
18800,19220
18801,21455
18802,7097
18803,7813
18804,10605
18805,15539
18806,20625
18807,20756
18808,21862
18809,11902
18810,11907
18811,18326
18812,13869
18813,3753
18814,7802
18815,13922
18816,20037
18817,16228
18818,18382
18819,11808
18820,5194
18821,10430
18822,13626
18823,13820
18824,16997
18825,19063
18826,19069
18827,10131
18828,11915
18829,12838
18830,6330
18831,21537
18832,17023
18833,21359
18834,15506
18835,16813
18836,13639
18837,11307
18838,14317
18839,15559
18840,17130
18841,22051
18842,22068
18843,11745
18844,15612
18845,17297
18846,20086
18847,21947
18848,9729
18849,10808
18850,15508
18851,10049
18852,16259
18853,13671
18854,16546
18855,12430
18856,12926
18857,17026
18858,8938
18859,19005
18860,18834
18861,14379
18862,13928
18863,19356
18864,7155
18865,8484
18866,12448
18867,14408
18868,15938
18869,17575
18870,17686
18871,18296
18872,21208
18873,21879
18874,16765
18875,9221
18876,15269
18877,6129
18878,9144
18879,9420
18880,9841
18881,13302
18882,18670
18883,21530
18884,16538
18885,10088
18886,10755
18887,10765
18888,14546
18889,17752
18890,19638
18891,20015
18892,10232
18893,10453
18894,10684
18895,10833
18896,16119
18897,8900
18898,7631
18899,21159
18900,7911
18901,8758
18902,10219
18903,10753
18904,12105
18905,14339
18906,15737
18907,16319
18908,18063
18909,19309
18910,16422
18911,17661
18912,12494
18913,13721
18914,15982
18915,16162
18916,18102
18917,18452
18918,22200
18919,8980
18920,11841
18921,14056
18922,15772
18923,17079
18924,18359
18925,21726
18926,9789
18927,21215
18928,9618
18929,13893
18930,15068
18931,15145
18932,15509
18933,17011
18934,17122
18935,21499
18936,21735
18937,21800
18938,5402
18939,11315
18940,14009
18941,22090
18942,13761
18943,13978
18944,15352
18945,22279
18946,19061
18947,21768
18948,9792
18949,22259
18950,8919
18951,21557
18952,13155
18953,6268
18954,7865
18955,7999
18956,13097
18957,13932
18958,17132
18959,19112
18960,21187
18961,21833
18962,21832
18963,13236
18964,15135
18965,15564
18966,15768
18967,16388
18968,16996
18969,17496
18970,19706
18971,20438
18972,21431
18973,21752
18974,21766
18975,21911
18976,10956
18977,13219
18978,15184
18979,15275
18980,7090
18981,9350
18982,11452
18983,14398
18984,14421
18985,20067
18986,20393
18987,13967
18988,10143
18989,18197
18990,18654
18991,19358
18992,19368
18993,6553
18994,7188
18995,7375
18996,8879
18997,18161
18998,21563
18999,22042
19000,20558
19001,11431
19002,12817
19003,19580
19004,8053
19005,17173
19006,18170
19007,18118
19008,6983
19009,15206
19010,15424
19011,8479
19012,13235
19013,18054
19014,20863
19015,20864
19016,11911
19017,11984
19018,13492
19019,14730
19020,20483
19021,20484
19022,7851
19023,6984
19024,20277
19025,8013
19026,8804
19027,9017
19028,14461
19029,4067
19030,5181
19031,15546
19032,10231
19033,13566
19034,21474
19035,8814
19036,12090
19037,14919
19038,18933
19039,19395
19040,19890
19041,20830
19042,21620
19043,7248
19044,14336
19045,16701
19046,18557
19047,19894
19048,20958
19049,21616
19050,11697
19051,12266
19052,19573
19053,21765
19054,16366
19055,19184
19056,19515
19057,20464
19058,13749
19059,18093
19060,16495
19061,21917
19062,10695
19063,12304
19064,16933
19065,17393
19066,19927
19067,21785
19068,22059
19069,8085
19070,8176
19071,8226
19072,8892
19073,9013
19074,10439
19075,11381
19076,17528
19077,18390
19078,20918
19079,4209
19080,21541
19081,11882
19082,12928
19083,13995
19084,16798
19085,16899
19086,18926
19087,12341
19088,13119
19089,19489
19090,21809
19091,11647
19092,6399
19093,17694
19094,20232
19095,17649
19096,10749
19097,12975
19098,13168
19099,7217
19100,15438
19101,20485
19102,21167
19103,21278
19104,17788
19105,6234
19106,11846
19107,12069
19108,13765
19109,14351
19110,19503
19111,19514
19112,20727
19113,5787
19114,11396
19115,13787
19116,17239
19117,10174
19118,4954
19119,11917
19120,15102
19121,11991
19122,9855
19123,10709
19124,11492
19125,12557
19126,13277
19127,13615
19128,13657
19129,14560
19130,14754
19131,15907
19132,16931
19133,17807
19134,18409
19135,19297
19136,20214
19137,20215
19138,20451
19139,11013
19140,22187
19141,18020
19142,7458
19143,12965
19144,16748
19145,19072
19146,21527
19147,15486
19148,9229
19149,18794
19150,15959
19151,19992
19152,14502
19153,16247
19154,18419
19155,9975
19156,12649
19157,13072
19158,6468
19159,8165
19160,9184
19161,9650
19162,10452
19163,12496
19164,12879
19165,13634
19166,13655
19167,13670
19168,13974
19169,14717
19170,14920
19171,15816
19172,16239
19173,16335
19174,16386
19175,16678
19176,17980
19177,17996
19178,18384
19179,19831
19180,20592
19181,20761
19182,21112
19183,21263
19184,21311
19185,10662
19186,19292
19187,13947
19188,15906
19189,16029
19190,17061
19191,19161
19192,14383
19193,15795
19194,16464
19195,21080
19196,21896
19197,7098
19198,7983
19199,16502
19200,18230
19201,10142
19202,12450
19203,16181
19204,16257
19205,20759
19206,6025
19207,6515
19208,7507
19209,8194
19210,11002
19211,13837
19212,17758
19213,20023
19214,20844
19215,20897
19216,21289
19217,8793
19218,17566
19219,10991
19220,14629
19221,10612
19222,13775
19223,19466
19224,10414
19225,16647
19226,18790
19227,18898
19228,14962
19229,16207
19230,21525
19231,13756
19232,14392
19233,18621
19234,12241
19235,21480
19236,14727
19237,21450
19238,17739
19239,17046
19240,17734
19241,7391
19242,7684
19243,8685
19244,9617
19245,10223
19246,10908
19247,11715
19248,14334
19249,14380
19250,16480
19251,16481
19252,18405
19253,20143
19254,20636
19255,21212
19256,13747
19257,16211
19258,17479
19259,19722
19260,22278
19261,11551
19262,21993
19263,10911
19264,9133
19265,19223
19266,9905
19267,16946
19268,21113
19269,9515
19270,14733
19271,15570
19272,17027
19273,19024
19274,21418
19275,21544
19276,11612
19277,8471
19278,10246
19279,19916
19280,8824
19281,5538
19282,8129
19283,10103
19284,16214
19285,15995
19286,6060
19287,12384
19288,18695
19289,12934
19290,13614
19291,15639
19292,10203
19293,11696
19294,12640
19295,13027
19296,16222
19297,16234
19298,17519
19299,19928
19300,20049
19301,20353
19302,20776
19303,17030
19304,17308
19305,19227
19306,9291
19307,19167
19308,21323
19309,14160
19310,19373
19311,19651
19312,7959
19313,8077
19314,12246
19315,17115
19316,21377
19317,10980
19318,16521
19319,21808
19320,19332
19321,16786
19322,19290
19323,21536
19324,19370
19325,14117
19326,21071
19327,10152
19328,14675
19329,14908
19330,16736
19331,16757
19332,19169
19333,21759
19334,11437
19335,11716
19336,11905
19337,20199
19338,15821
19339,14178
19340,22313
19341,11643
19342,13051
19343,21979
19344,11204
19345,18824
19346,21283
19347,21341
19348,21709
19349,21772
19350,21156
19351,6842
19352,7067
19353,16198
19354,16199
19355,16708
19356,11033
19357,6409
19358,8216
19359,11648
19360,9290
19361,11795
19362,22299
19363,8161
19364,18717
19365,20206
19366,21382
19367,12407
19368,22053
19369,16292
19370,21648
19371,19768
19372,15400
19373,10964
19374,14587
19375,19128
19376,21081
19377,21860
19378,8910
19379,15526
19380,19066
19381,21706
19382,5739
19383,7430
19384,10080
19385,10780
19386,11590
19387,11628
19388,11669
19389,12453
19390,12543
19391,12797
19392,13371
19393,13421
19394,13422
19395,13647
19396,13908
19397,14278
19398,14678
19399,14704
19400,14854
19401,15073
19402,16033
19403,16123
19404,16664
19405,17451
19406,17935
19407,17991
19408,18182
19409,18293
19410,18303
19411,18395
19412,20207
19413,20500
19414,20677
19415,21104
19416,21138
19417,21996
19418,22252
19419,6953
19420,15741
19421,16462
19422,19594
19423,22038
19424,19885
19425,13132
19426,21034
19427,21869
19428,14235
19429,10548
19430,11193
19431,7120
19432,10742
19433,14360
19434,21965
19435,7317
19436,8476
19437,22142
19438,8236
19439,12778
19440,16013
19441,8825
19442,11640
19443,13013
19444,14188
19445,19353
19446,9674
19447,20685
19448,14812
19449,16684
19450,19461
19451,9505
19452,11690
19453,11552
19454,15819
19455,17255
19456,21337
19457,15957
19458,5031
19459,18801
19460,20842
19461,14686
19462,18540
19463,18619
19464,20078
19465,19994
19466,8359
19467,12197
19468,21299
19469,16861
19470,12515
19471,17370
19472,22196
19473,22112
19474,11195
19475,11353
19476,17431
19477,18430
19478,19304
19479,8844
19480,9952
19481,12298
19482,15313
19483,16023
19484,17821
19485,18921
19486,19478
19487,22114
19488,15397
19489,5807
19490,14394
19491,17616
19492,20648
19493,13848
19494,14718
19495,15585
19496,18764
19497,19195
19498,21617
19499,15484
19500,17713
19501,19968
19502,5360
19503,5567
19504,15362
19505,16540
19506,20084
19507,16572
19508,22262
19509,14526
19510,17468
19511,20387
19512,18757
19513,19121
19514,11432
19515,14422
19516,18472
19517,10856
19518,15586
19519,21173
19520,15522
19521,14301
19522,15325
19523,9920
19524,19627
19525,10044
19526,20041
19527,8370
19528,19244
19529,19044
19530,2576
19531,5152
19532,12175
19533,13186
19534,13689
19535,15066
19536,21936
19537,19711
19538,12337
19539,19697
19540,8199
19541,10158
19542,11813
19543,12618
19544,16072
19545,16073
19546,16770
19547,19857
19548,19914
19549,20294
19550,20588
19551,21349
19552,5176
19553,13757
19554,19880
19555,16843
19556,21270
19557,18702
19558,14298
19559,18231
19560,7294
19561,7363
19562,14490
19563,15617
19564,15726
19565,18040
19566,20534
19567,21030
19568,10525
19569,12046
19570,17356
19571,18142
19572,18338
19573,20602
19574,21690
19575,9977
19576,13688
19577,9710
19578,13741
19579,14970
19580,15807
19581,18254
19582,21912
19583,8829
19584,18729
19585,21363
19586,22034
19587,15693
19588,7185
19589,6781
19590,7782
19591,8472
19592,9125
19593,9126
19594,9991
19595,10075
19596,13213
19597,13224
19598,13240
19599,13321
19600,13644
19601,14389
19602,16551
19603,17498
19604,17585
19605,18301
19606,18850
19607,19717
19608,20375
19609,20436
19610,22162
19611,13790
19612,18520
19613,7469
19614,14027
19615,18420
19616,21589
19617,15762
19618,20330
19619,6905
19620,13296
19621,6396
19622,16617
19623,17548
19624,9327
19625,11306
19626,12184
19627,12935
19628,14240
19629,16693
19630,21872
19631,21973
19632,14217
19633,13259
19634,19152
19635,6602
19636,7388
19637,7300
19638,7576
19639,10521
19640,13385
19641,15159
19642,18204
19643,19698
19644,18445
19645,5663
19646,11133
19647,12562
19648,13843
19649,14252
19650,14932
19651,16594
19652,18716
19653,21890
19654,9190
19655,10813
19656,11174
19657,20486
19658,21443
19659,9418
19660,17056
19661,20838
19662,10640
19663,6620
19664,16746
19665,19509
19666,13171
19667,16717
19668,17142
19669,20572
19670,22121
19671,19151
19672,6951
19673,17490
19674,8043
19675,20192
19676,21571
19677,16442
19678,18186
19679,19864
19680,13874
19681,14524
19682,18653
19683,13906
19684,19096
19685,14782
19686,15331
19687,15216
19688,8107
19689,11899
19690,11910
19691,12581
19692,12842
19693,13451
19694,13457
19695,16161
19696,16713
19697,17820
19698,18043
19699,18585
19700,18646
19701,19097
19702,19715
19703,13230
19704,13536
19705,14042
19706,14724
19707,14158
19708,15720
19709,16799
19710,17321
19711,18953
19712,21737
19713,3969
19714,10710
19715,14304
19716,14769
19717,19492
19718,19897
19719,22102
19720,18255
19721,4667
19722,20490
19723,21139
19724,11664
19725,15833
19726,19119
19727,19808
19728,21656
19729,22119
19730,20186
19731,13195
19732,19980
19733,20540
19734,21038
19735,10907
19736,11509
19737,12774
19738,19415
19739,20668
19740,19442
19741,17401
19742,18726
19743,19056
19744,19597
19745,11067
19746,11321
19747,21857
19748,12265
19749,15822
19750,19043
19751,21118
19752,21330
19753,17396
19754,15949
19755,17391
19756,9968
19757,12906
19758,9142
19759,12565
19760,14527
19761,14822
19762,16330
19763,16553
19764,17588
19765,18226
19766,12501
19767,15010
19768,20626
19769,20965
19770,15625
19771,21795
19772,11489
19773,12902
19774,20481
19775,17446
19776,17615
19777,5728
19778,13227
19779,14940
19780,15948
19781,18029
19782,18315
19783,19622
19784,19850
19785,6829
19786,10970
19787,14609
19788,16411
19789,21132
19790,11212
19791,18108
19792,19654
19793,18907
19794,19716
19795,13364
19796,19629
19797,20787
19798,18818
19799,12893
19800,18731
19801,15286
19802,8807
19803,8808
19804,16347
19805,9734
19806,9869
19807,20927
19808,9783
19809,13835
19810,14702
19811,14715
19812,17259
19813,21108
19814,19110
19815,9235
19816,9308
19817,11503
19818,16878
19819,16986
19820,20814
19821,15942
19822,14568
19823,15285
19824,17497
19825,17855
19826,14063
19827,10628
19828,12228
19829,14545
19830,15153
19831,19984
19832,20839
19833,21673
19834,21829
19835,21894
19836,12794
19837,16633
19838,18823
19839,19647
19840,15705
19841,20584
19842,7659
19843,12365
19844,14586
19845,22267
19846,13102
19847,14185
19848,9426
19849,11531
19850,13502
19851,13894
19852,14382
19853,14906
19854,15542
19855,15912
19856,15922
19857,15986
19858,18112
19859,18327
19860,18534
19861,19125
19862,19847
19863,21722
19864,21801
19865,21876
19866,22082
19867,22083
19868,22084
19869,22160
19870,7166
19871,7838
19872,14384
19873,16738
19874,17416
19875,9906
19876,14187
19877,13610
19878,14232
19879,15847
19880,17627
19881,18512
19882,18628
19883,21701
19884,18852
19885,21588
19886,19561
19887,17837
19888,12290
19889,17317
19890,21717
19891,7438
19892,18919
19893,21520
19894,18180
19895,10820
19896,7271
19897,14256
19898,14758
19899,15276
19900,15566
19901,16733
19902,17089
19903,17119
19904,17857
19905,18334
19906,21567
19907,18622
19908,9131
19909,17862
19910,15793
19911,8355
19912,11960
19913,15137
19914,17141
19915,20641
19916,16574
19917,19231
19918,21213
19919,5627
19920,11678
19921,14333
19922,20443
19923,15000
19924,21599
19925,9019
19926,11523
19927,12350
19928,13565
19929,14127
19930,14356
19931,14634
19932,14723
19933,14827
19934,15987
19935,16401
19936,16558
19937,17869
19938,17872
19939,17879
19940,19482
19941,19695
19942,19797
19943,19798
19944,19824
19945,19998
19946,20032
19947,20107
19948,20236
19949,20552
19950,21141
19951,21517
19952,21875
19953,22170
19954,22177
19955,22247
19956,18428
19957,14195
19958,15593
19959,4647
19960,17520
19961,18117
19962,19688
19963,13361
19964,20843
19965,16439
19966,19708
19967,10656
19968,9433
19969,15367
19970,17085
19971,13388
19972,16006
19973,19649
19974,20556
19975,20808
19976,19883
19977,12239
19978,16390
19979,16790
19980,22180
19981,22336
19982,17242
19983,21507
19984,13206
19985,15231
19986,10473
19987,22246
19988,9913
19989,14167
19990,20520
19991,9219
19992,16956
19993,16088
19994,20178
19995,21422
19996,20917
19997,13751
19998,15143
19999,12084
20000,13865
20001,7733
20002,15403
20003,22331
20004,18754
20005,20565
20006,21247
20007,21346
20008,21900
20009,13173
20010,17319
20011,20385
20012,16477
20013,11575
20014,17787
20015,19160
20016,14123
20017,18918
20018,17442
20019,19673
20020,22222
20021,9615
20022,10837
20023,16768
20024,18669
20025,19225
20026,20956
20027,10308
20028,17001
20029,12130
20030,17736
20031,14259
20032,21572
20033,6888
20034,8245
20035,10511
20036,10517
20037,12093
20038,17066
20039,19085
20040,16917
20041,8410
20042,11240
20043,15579
20044,21122
20045,15889
20046,17415
20047,18451
20048,21171
20049,22341
20050,12291
20051,15569
20052,22127
20053,22240
20054,22287
20055,12811
20056,20301
20057,8434
20058,22148
20059,18339
20060,18878
20061,16955
20062,10565
20063,11867
20064,18141
20065,19958
20066,21535
20067,16941
20068,11263
20069,11265
20070,12094
20071,13511
20072,13746
20073,15531
20074,14612
20075,19955
20076,9829
20077,18943
20078,10007
20079,15521
20080,10225
20081,15560
20082,19204
20083,12134
20084,13659
20085,8932
20086,15487
20087,20454
20088,8182
20089,12435
20090,15021
20091,16601
20092,16691
20093,20961
20094,6313
20095,12483
20096,13488
20097,17390
20098,19494
20099,17650
20100,10705
20101,13242
20102,10086
20103,12493
20104,15475
20105,20342
20106,21011
20107,17361
20108,19546
20109,9444
20110,10674
20111,17005
20112,18609
20113,18978
20114,20255
20115,20585
20116,20968
20117,21643
20118,17295
20119,21001
20120,20331
20121,16712
20122,18239
20123,18474
20124,18518
20125,18920
20126,20019
20127,7037
20128,14891
20129,16078
20130,17450
20131,13312
20132,12451
20133,17549
20134,19750
20135,18048
20136,9111
20137,9693
20138,9695
20139,12488
20140,14990
20141,16349
20142,16364
20143,16380
20144,16427
20145,16478
20146,17852
20147,19932
20148,20013
20149,20118
20150,20208
20151,20455
20152,20758
20153,20892
20154,21312
20155,21321
20156,16022
20157,14469
20158,14736
20159,8106
20160,17145
20161,13543
20162,9819
20163,11805
20164,13801
20165,14926
20166,15072
20167,16541
20168,20274
20169,13973
20170,13988
20171,18856
20172,21257
20173,13940
20174,21621
20175,9894
20176,19613
20177,10268
20178,15577
20179,9194
20180,9342
20181,11207
20182,12022
20183,20537
20184,21891
20185,18119
20186,18601
20187,20181
20188,21012
20189,21415
20190,11374
20191,21274
20192,21907
20193,6149
20194,9786
20195,10585
20196,15652
20197,21166
20198,12715
20199,13764
20200,15022
20201,16920
20202,13145
20203,14024
20204,14598
20205,18771
20206,20365
20207,21727
20208,20905
20209,17359
20210,19081
20211,21692
20212,14790
20213,18085
20214,21843
20215,11416
20216,19299
20217,19732
20218,22146
20219,7806
20220,16847
20221,15195
20222,20034
20223,22111
20224,20400
20225,12961
20226,7788
20227,10795
20228,16431
20229,18292
20230,19144
20231,19313
20232,9449
20233,21904
20234,11943
20235,11981
20236,19281
20237,19854
20238,11369
20239,19435
20240,20480
20241,21123
20242,21655
20243,21898
20244,22230
20245,9143
20246,12573
20247,13743
20248,13953
20249,16409
20250,18295
20251,20577
20252,13113
20253,20995
20254,21916
20255,16780
20256,19086
20257,21222
20258,21239
20259,20452
20260,18699
20261,9481
20262,16459
20263,15911
20264,22067
20265,22224
20266,13529
20267,12427
20268,14069
20269,19016
20270,21400
20271,18482
20272,15978
20273,21326
20274,16814
20275,19996
20276,17796
20277,7709
20278,8105
20279,10072
20280,12452
20281,13553
20282,18321
20283,18335
20284,18343
20285,18355
20286,21350
20287,21906
20288,22327
20289,13875
20290,11206
20291,18783
20292,22130
20293,12404
20294,12613
20295,14437
20296,18928
20297,13413
20298,14719
20299,20824
20300,16314
20301,17264
20302,13278
20303,16258
20304,17381
20305,19691
20306,19730
20307,21619
20308,21799
20309,22062
20310,22136
20311,16341
20312,13920
20313,13303
20314,8352
20315,17249
20316,17783
20317,21218
20318,12031
20319,13994
20320,14196
20321,16869
20322,17274
20323,19048
20324,19315
20325,5296
20326,11592
20327,16221
20328,18122
20329,18138
20330,18260
20331,19642
20332,22095
20333,19115
20334,19584
20335,22094
20336,20871
20337,15482
20338,20273
20339,10267
20340,13415
20341,13696
20342,14817
20343,17774
20344,7914
20345,18911
20346,21721
20347,11994
20348,17567
20349,18995
20350,19276
20351,20564
20352,15252
20353,19088
20354,21698
20355,9588
20356,9183
20357,16862
20358,7117
20359,9636
20360,11542
20361,19960
20362,18091
20363,19001
20364,22320
20365,14176
20366,8510
20367,10051
20368,12299
20369,19541
20370,10319
20371,20926
20372,7634
20373,16320
20374,9484
20375,12698
20376,14457
20377,14795
20378,15839
20379,9702
20380,12174
20381,17595
20382,21070
20383,16875
20384,9974
20385,10156
20386,13322
20387,14443
20388,14480
20389,14504
20390,14528
20391,15081
20392,15763
20393,15817
20394,17440
20395,19539
20396,19648
20397,19703
20398,20463
20399,22027
20400,22184
20401,21827
20402,14773
20403,16979
20404,18831
20405,20545
20406,21014
20407,7794
20408,12325
20409,13081
20410,14865
20411,16384
20412,17726
20413,18047
20414,18270
20415,20410
20416,20549
20417,10269
20418,13636
20419,18385
20420,18458
20421,16711
20422,21729
20423,19875
20424,20945
20425,15318
20426,17827
20427,16049
20428,21665
20429,7183
20430,11122
20431,15117
20432,21225
20433,21812
20434,20970
20435,16168
20436,18280
20437,19424
20438,10059
20439,12208
20440,12169
20441,20072
20442,20073
20443,20077
20444,21241
20445,20494
20446,20203
20447,9810
20448,11982
20449,16662
20450,21558
20451,21292
20452,17123
20453,21318
20454,7358
20455,9012
20456,10026
20457,15344
20458,6118
20459,11220
20460,15489
20461,13972
20462,10202
20463,5294
20464,21810
20465,9649
20466,18432
20467,18660
20468,19397
20469,9658
20470,20411
20471,11286
20472,16967
20473,21713
20474,11691
20475,18541
20476,16524
20477,10735
20478,16197
20479,13675
20480,17366
20481,11998
20482,14666
20483,14417
20484,16172
20485,17609
20486,17856
20487,21429
20488,11667
20489,17013
20490,19467
20491,18708
20492,20065
20493,16547
20494,13587
20495,16482
20496,18467
20497,18487
20498,20793
20499,16778
20500,21803
20501,13991
20502,14809
20503,15054
20504,20174
20505,20219
20506,15780
20507,15498
20508,15440
20509,12133
20510,7305
20511,7431
20512,8584
20513,10279
20514,11446
20515,12002
20516,13281
20517,13667
20518,14517
20519,14968
20520,15730
20521,15750
20522,15776
20523,17377
20524,19352
20525,20017
20526,20260
20527,22190
20528,9616
20529,13133
20530,20754
20531,21495
20532,19930
20533,21137
20534,12781
20535,18250
20536,12570
20537,20603
20538,2798
20539,18882
20540,7862
20541,20239
20542,11429
20543,14670
20544,17369
20545,17659
20546,12556
20547,19578
20548,10826
20549,8141
20550,13588
20551,15437
20552,16470
20553,21591
20554,7432
20555,16592
20556,19336
20557,19308
20558,19239
20559,16430
20560,20122
20561,21191
20562,13410
20563,16492
20564,16812
20565,17995
20566,20028
20567,20250
20568,20405
20569,20437
20570,20748
20571,12584
20572,18489
20573,19335
20574,20087
20575,20322
20576,21266
20577,8949
20578,14426
20579,15864
20580,13653
20581,17560
20582,18305
20583,13633
20584,14345
20585,17380
20586,21408
20587,15791
20588,16038
20589,17669
20590,19591
20591,21360
20592,11836
20593,14893
20594,14911
20595,15703
20596,16030
20597,16532
20598,18167
20599,18843
20600,18993
20601,19068
20602,19855
20603,20102
20604,20117
20605,20338
20606,20943
20607,21817
20608,9403
20609,10736
20610,11154
20611,13393
20612,20211
20613,21295
20614,7229
20615,19390
20616,12029
20617,21148
20618,18309
20619,19242
20620,15743
20621,17392
20622,18795
20623,13070
20624,20767
20625,7138
20626,17151
20627,18958
20628,21217
20629,11081
20630,12147
20631,14208
20632,18177
20633,19260
20634,12658
20635,19826
20636,21608
20637,21659
20638,19951
20639,10451
20640,19455
20641,14594
20642,15399
20643,10534
20644,16286
20645,17338
